DISC MP4	TRACK	ARTIST	TITLE	LOCATION	TIME START	TIME END	FILE
7	132	The Beach Boys	Introduction by Marilyn McCoo	Philadelphia	05:51:20.000	05:51:53.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	133	The Beach Boys	California Girls	Philadelphia	05:51:53.000	05:54:24.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	134	The Beach Boys	Help Me, Rhonda	Philadelphia	05:54:24.000	05:57:31.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	135	The Beach Boys	Wouldn't It Be Nice	Philadelphia	05:57:31.000	06:00:34.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	136	The Beach Boys	Good Vibrations	Philadelphia	06:00:34.000	06:05:20.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	137	The Beach Boys	Surfin' U.S.A.	Philadelphia	06:05:20.000	06:08:00.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	138	Dire Straits + Sting	Introduction by Bill Graham	Philadelphia	06:12:00.000	06:12:20.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	139	Dire Straits + Sting	Introduction by Tommy Vance	London	06:12:20.000	06:12:53.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	140	Dire Straits + Sting	Money for Nothing	London	06:12:53.000	06:20:19.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	141	Dire Straits	Sultans of Swing	London	06:20:19.000	06:31:36.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	142	George Thorogood + Bo Didley	Introduction by George Segal	Philadelphia	06:38:00.000	06:38:20.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	143	George Thorogood + Bo Didley	Who Do You Love?	Philadelphia	06:38:20.000	06:43:54.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	144	George Thorogood	Tuning	Philadelphia	06:43:54.000	06:44:53.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	145	George Thorogood	The Sky Is Crying	Philadelphia	06:44:53.000	06:50:56.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	146	George Thorogood + Albert Collins	Madison Blues	Philadelphia	06:50:56.000	06:56:06.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	147	Griff Rhys-Jones + Mel Smith	Introduction by Andy Peebles	London	06:51:00.000	06:52:51.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	148	Griff Rhys-Jones + Mel Smith	An Old Lady is Complaining About the Noise	London	06:52:51.000	06:53:11.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	149	Queen	Bohemian Rhapsody [Note: First part only]	London	06:53:00.000	06:55:22.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	150	Queen	Radio Ga Ga	London	06:55:22.000	06:59:22.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	151	Queen	Interactive: Audience Call and Response	London	06:59:22.000	07:00:02.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	152	Queen	Hammer to Fall	London	07:00:02.000	07:04:48.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	153	Queen	Crazy Little Thing Called Love	London	07:04:48.000	07:08:25.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	154	Queen	We Will Rock You	London	07:08:25.000	07:09:41.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	155	Queen	We Are the Champions	London	07:09:41.000	07:13:22.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	156	David Bowie + Mick Jagger	Introduction by Chevy Chase	Philadelphia	07:14:00.000	07:14:10.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	157	David Bowie + Mick Jagger	Dancing in the Streets	Video	07:14:10.000	07:16:55.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	158	Simple Minds	Introduction by Joe Piscopo	Philadelphia	07:17:00.000	07:17:24.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	159	Simple Minds	Ghost Dancing	Philadelphia	07:17:24.000	07:23:14.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	160	Simple Minds	Don't You (Forget About Me)	Philadelphia	07:23:14.000	07:30:10.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	161	Simple Minds	Promised You a Miracle	Philadelphia	07:30:10.000	07:33:10.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	162	David Bowie	Introduction by Chevy Chase	Philadelphia	07:35:00.000	07:35:16.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	163	David Bowie	Introduction by Andy Peebles	London	07:35:16.000	07:35:26.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	164	David Bowie	TVC 15	London	07:35:26.000	07:39:01.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	165	David Bowie	Rebel Rebel	London	07:39:01.000	07:42:14.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	166	David Bowie	Modern Love	London	07:42:14.000	07:45:45.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	167	David Bowie	Heroes	London	07:45:45.000	07:52:26.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	168	CBC	Introduction by David Bowie	London	07:52:26.000	07:53:07.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	169	Pretenders	Introduction by Grace Slick	Philadelphia	07:53:00.000	07:53:20.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	170	CBC	Famine Video	Video	07:53:07.000	07:56:52.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	171	Pretenders	Time the Avenger	Philadelphia	07:53:20.000	07:56:55.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	172	Pretenders	Message of Love	Philadelphia	07:56:55.000	08:00:10.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	173	Pretenders	Stop Your Sobbing	Philadelphia	08:00:10.000	08:02:10.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	174	Pretenders	Back on the Chain Gang	Philadelphia	08:02:10.000	08:05:45.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	175	Pretenders	Middle of the Road	Philadelphia	08:05:45.000	08:09:47.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	176	The Who	Introduction by Jack Nicholson	Philadelphia	08:11:00.000	08:12:13.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	177	The Who	Introduction by Tommy Vance	London	08:12:13.000	08:14:23.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	178	The Who	My Generation [Note: BBC blew a fuse. Broadcast interrupted, band kept playing]	London	08:14:23.000	08:16:03.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	179	The Who	Pinball Wizard [Note: BBC blew a fuse. Broadcast interrupted, band kept playing]	London	08:16:03.000	08:19:05.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	180	The Who	Love, Reign o'er Me	London	08:19:05.000	08:23:52.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	181	The Who	Won't Get Fooled Again	London	08:23:52.000	08:33:17.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	182	Santana	Introduction by Bill Graham	Philadelphia	08:33:00.000	08:33:09.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	183	Santana	Brotherhood	Philadelphia	08:33:09.000	08:36:31.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	184	Santana	Primera Invasion	Philadelphia	08:36:31.000	08:38:42.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	185	Santana	Open Invitation	Philadelphia	08:38:42.000	08:43:56.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	186	Phil Collins + Steve Blacknell	Concorde Interview [On BBC, played during Santana performance]	Video	08:39:00.000	08:42:06.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	187	Norwegian Band Aid	All of Us	Video - Norway	08:42:06.000	08:46:52.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	188	Santana + Pat Metheny	By the Pool	Philadelphia	08:43:56.000	08:48:28.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	189	Santana + Pat Metheny	Right Now	Philadelphia	08:48:28.000	08:51:28.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	190	Elton John	Introduction by Billy Connolly	London	09:02:00.000	09:03:07.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	191	Elton John	I'm Still Standing	London	09:03:07.000	09:06:27.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	192	Elton John	Bennie and the Jets	London	09:06:27.000	09:11:07.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	193	Ashford & Simpson	Solid	Philadelphia	09:09:00.000	09:13:56.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	194	Elton John	Rocket Man	London	09:11:07.000	09:15:51.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	195	Ashford & Simpson + Teddy Pendergrass	Reach Out and Touch (Somebody's Hand)	Philadelphia	09:13:56.000	09:20:01.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	196	Elton John	Presentation of the Band	London	09:15:51.000	09:16:25.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	197	Elton John + Kiki Dee	Don't Go Breaking My Heart (with Kiki Dee)	London	09:16:25.000	09:21:16.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	198	Elton John + Wham!	Don't Let the Sun Go Down on Me (with Wham!)	London	09:21:16.000	09:26:51.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	199	Elton John	Can I Get a Witness	London	09:26:51.000	09:30:33.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	200	Kool & The Gang	Stand Up and Sing	Video - Pre-recorded video	09:31:00.000	09:33:01.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	201	Kool & The Gang	Cherish	Video - Pre-recorded video	09:33:01.000	09:36:12.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	202	Madonna	Introduction by Bill Graham of Bette Midler	Philadelphia	09:39:00.000	09:39:10.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	203	Madonna	Introduction by Bette Midler	Philadelphia	09:39:10.000	09:39:20.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	204	Madonna	Holiday	Philadelphia	09:39:20.000	09:45:40.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	205	Madonna	Into the Groove	Philadelphia	09:45:40.000	09:52:09.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	206	Madonna + Thompson Twins + Nile Rodgers	Love Makes the World Go Round (w/Thompson Twins and Nile Rodgers)	Philadelphia	09:52:09.000	09:57:26.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	207	Freddie Mercury + Brian May	Introduction by John Hurt	London	10:00:00.000	10:00:35.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	208	Freddie Mercury + Brian May	Is This the World We Created...?	London	10:00:35.000	10:03:32.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	209	Paul McCartney + David Bowie + Bob Geldof + Alison Moyet + Pete Townshend	Let It Be	London	10:03:00.000	10:07:52.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	210	Band Aid	Intermission	London	10:09:00.000	10:09:57.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	211	Band Aid	Do They Know It's Christmas?	London	10:09:57.000	10:13:38.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	212	Tom Petty and the Heartbreakers	Introduction by Bill Graham of Don Johnson	Philadelphia	10:14:00.000	10:14:10.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	213	Tom Petty and the Heartbreakers	Introduction by Don Johnson	Philadelphia	10:14:10.000	10:14:20.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	214	Tom Petty and the Heartbreakers	American Girl	Philadelphia	10:14:20.000	10:18:27.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	215	Tom Petty and the Heartbreakers	The Waiting	Philadelphia	10:18:27.000	10:23:13.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	216	Tom Petty and the Heartbreakers	Rebels	Philadelphia	10:23:13.000	10:28:55.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	217	Tom Petty and the Heartbreakers	Refugee	Philadelphia	10:28:55.000	10:32:39.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	218	Kenny Loggins	Introduction by Chevy Chase	Philadelphia	10:42:00.000	10:42:20.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	219	Kenny Loggins	Footloose	Philadelphia	10:42:20.000	10:46:34.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	220	The Cars	You Might Think	Philadelphia	10:51:00.000	10:54:02.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	221	The Cars	Drive	Philadelphia	10:54:02.000	10:58:06.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	222	The Cars	Just What I Needed	Philadelphia	10:58:06.000	11:01:32.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	223	The Cars	Heartbeat City	Philadelphia	11:01:32.000	11:06:43.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	224	Neil Young	Introduction by Joe Piscopo	Philadelphia	11:18:00.000	11:18:10.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	225	Neil Young	Sugar Mountain	Philadelphia	11:18:10.000	11:22:55.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	226	Neil Young	The Needle and the Damage Done	Philadelphia	11:22:55.000	11:25:26.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	227	Neil Young	Helpless	Philadelphia	11:25:26.000	11:29:48.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	228	Neil Young	Nothing Is Perfect (In God's Perfect Plan)	Philadelphia	11:29:48.000	11:34:32.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	229	Neil Young	Powderfinger	Philadelphia	11:34:32.000	11:39:21.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	230	The Power Station	Introduction by Don Johnson	Philadelphia	11:54:00.000	11:54:17.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	231	The Power Station	Murderess	Philadelphia	11:54:17.000	11:58:37.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	232	The Power Station	Get It On	Philadelphia	11:58:37.000	12:04:37.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	233	Thompson Twins	Introduction by Bette Midler	Philadelphia	12:33:00.000	12:33:53.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	234	Thompson Twins	Hold Me Now	Philadelphia	12:36:53.000	12:44:52.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	235	Thompson Twins + Madonna + Steve Stevens + Nile Rodgers	Revolution	Philadelphia	12:44:52.000	12:49:39.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	236	Eric Clapton	Introduction by Bill Graham	Philadelphia	12:53:00.000	12:53:10.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	237	Eric Clapton	White Room	Philadelphia	12:53:10.000	12:58:23.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	238	Eric Clapton	She's Waiting	Philadelphia	12:58:23.000	13:03:07.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	239	Eric Clapton	Layla	Philadelphia	13:03:07.000	13:09:51.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	240	Phil Collins	Introduction by Jack Nicholson and Bette Midler	Philadelphia	13:15:00.000	13:16:02.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	241	Phil Collins	Against All Odds (Take a Look at Me Now)	Philadelphia	13:16:02.000	13:19:47.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	242	Phil Collins	In the Air Tonight	Philadelphia	13:19:47.000	13:24:23.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	243	Led Zeppelin	Introduction by Phil Collins	Philadelphia	13:25:00.000	13:26:36.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	244	Led Zeppelin	Rock and Roll	Philadelphia	13:26:36.000	13:31:19.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	245	Led Zeppelin	Whole Lotta Love	Philadelphia	13:31:19.000	13:36:39.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	246	Led Zeppelin	Stairway to Heaven	Philadelphia	13:36:39.000	13:45:58.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	247	Crosby, Stills, Nash & Young	Only Love Can Break Your Heart	Philadelphia	13:54:00.000	13:57:33.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	248	Crosby, Stills, Nash & Young	Tuning	Philadelphia	13:57:33.000	13:58:17.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	249	Crosby, Stills, Nash & Young	Daylight Again	Philadelphia	13:58:17.000	14:00:42.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	250	Duran Duran	Introduction by Chevy Chase	Philadelphia	14:01:00.000	14:01:15.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	251	Duran Duran	A View to a Kill	Philadelphia	14:01:15.000	14:05:22.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	252	Duran Duran	Union of the Snake	Philadelphia	14:05:22.000	14:10:03.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	253	Duran Duran	Save a Prayer	Philadelphia	14:10:03.000	14:16:47.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	254	Duran Duran	The Reflex	Philadelphia	14:16:47.000	14:22:48.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	255	Cliff Richard	Introduction by Andy Kershaw	Video - BBC Chat Room	14:26:00.000	14:26:01.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	256	Cliff Richard	A World of Difference	Video - BBC Chat Room	14:26:10.000	14:28:56.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	257	Patti LaBelle	Introduction by Bette Midler	Philadelphia	14:35:00.000	14:35:32.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	258	Patti LaBelle	New Attitude	Philadelphia	14:35:32.000	14:38:23.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	259	Patti LaBelle	Imagine	Philadelphia	14:38:23.000	14:43:07.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	260	Patti LaBelle	Forever Young	Philadelphia	14:43:07.000	14:49:01.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	261	Patti LaBelle	Stir It Up	Philadelphia	14:49:01.000	14:51:21.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	262	Patti LaBelle	Over the Rainbow	Philadelphia	14:51:21.000	14:54:04.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	263	Patti LaBelle	Why Can't I Get It Over	Philadelphia	14:54:04.000	14:56:48.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	264	Hall & Oates	Introduction by Bill Graham of Dionne Warwick	Philadelphia	15:05:00.000	15:05:10.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	265	Hall & Oates	Introduction by Dionne Warwick	Philadelphia	15:05:10.000	15:05:43.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	266	Hall & Oates	Out of Touch	Philadelphia	15:05:43.000	15:10:10.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	267	Hall & Oates	Maneater	Philadelphia	15:10:10.000	15:15:37.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	268	Hall & Oates + Eddie Kendricks	Get Ready	Philadelphia	15:15:37.000	15:18:11.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	269	Hall & Oates + David Ruffin	Ain't Too Proud to Beg	Philadelphia	15:18:11.000	15:21:00.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	270	Hall & Oates	The Way You Do the Things You Do	Philadelphia	15:21:00.000	15:23:41.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	271	Hall & Oates + Eddie Kendricks + David Ruffin	My Girl	Philadelphia	15:23:41.000	15:27:22.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	272	Mick Jagger	Introduction by Bette Midler	Philadelphia	15:30:00.000	15:30:29.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	273	Mick Jagger	Lonely at the Top	Philadelphia	15:30:29.000	15:33:54.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	274	Mick Jagger	Just Another Night	Philadelphia	15:33:54.000	15:39:21.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	275	Mick Jagger	Miss You	Philadelphia	15:39:21.000	15:44:31.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	276	Mick Jagger + Tina Turner	State of Shock	Philadelphia	15:44:31.000	15:47:05.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	277	Mick Jagger + Tina Turner	It's Only Rock 'n Roll (But I Like It) (Reprise)	Philadelphia	15:47:05.000	15:50:00.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	278	Bob Dylan + Keith Richards + Ronnie Wood	Introduction by Bill Graham of Jack Nicholson	Philadelphia	15:54:00.000	15:54:20.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	279	Bob Dylan + Keith Richards + Ronnie Wood	Introduction by Jack Nicholson	Philadelphia	15:54:20.000	15:55:09.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	280	Bob Dylan + Keith Richards + Ronnie Wood	Ballad of Hollis Brown	Philadelphia	15:55:09.000	15:59:43.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	281	Bob Dylan + Keith Richards + Ronnie Wood	When the Ship Comes In	Philadelphia	15:59:43.000	16:03:19.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	282	Bob Dylan + Keith Richards + Ronnie Wood	Blowin' in the Wind	Philadelphia	16:03:19.000	16:07:55.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	283	USA for Africa	We Are the World	Philadelphia	16:10:00.000	16:18:57.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
7	284	BBC	Closing Segments	Philadelphia	16:18:57.000	16:24:31.000	Live Aid (1985) - S01E07 - BBC Simulcast.mp4
							
8	1	MTV	Opening Segments	London	00:00:00.000	00:04:21.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	2	Coldstream Guards	Introduced by Richard Skinner - Royal Salute [Arrival of Prince and Princess of Wales]	London	00:04:21.000	00:04:46.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	3	Coldstream Guards	God Save the Queen [Note: First six bars only, Introduced by Tommy Vance]	London	00:04:46.000	00:05:46.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	4	Status Quo	Introduction by Tommy Vance	London	00:05:46.000	00:06:08.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	5	Status Quo	Rockin' All Over the World	London	00:06:08.000	00:10:02.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	6	Status Quo	Caroline	London	00:10:02.000	00:14:36.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	7	Status Quo	Don't Waste My Time	London	00:14:36.000	00:19:10.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	8	The Style Council	Introduction by Tommy Vance	London	00:23:21.000	00:23:46.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	9	The Style Council	You're the Best Thing	London	00:23:46.000	00:28:46.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	10	The Style Council	Big Boss Groove	London	00:28:46.000	00:32:41.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	11	The Style Council	Internationalists	London	00:32:41.000	00:35:31.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	12	The Style Council	Walls Come Tumbling Down!	London	00:35:31.000	00:39:07.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	13	The Boomtown Rats	Introduction by Tommy Vance	London	00:48:21.000	00:48:42.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	14	The Boomtown Rats	I Don't Like Mondays	London	00:48:42.000	00:53:59.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	15	The Boomtown Rats	Drag Me Down	London	00:53:59.000	00:58:02.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	16	The Boomtown Rats	Rat Trap	London	00:58:02.000	01:03:39.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	17	Adam Ant	Introduction by Harvey Goldsmith	London	01:05:21.000	01:06:16.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	18	Adam Ant	Vive Le Rock	London	01:06:16.000	01:09:42.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	19	Oz for Africa	Introduction by Ian Meldrum	Video - Australia	01:10:21.000	01:11:21.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	20	Oz for Africa	Music	Video - Australia	01:11:21.000	01:22:21.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	21	Ultravox	Reap the Wild Wind	London	01:21:21.000	01:24:19.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	22	Ultravox	Dancing with Tears in My Eyes	London	01:24:19.000	01:29:28.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	23	Ultravox	One Small Day	London	01:29:28.000	01:33:17.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	24	Ultravox	Vienna	London	01:33:17.000	01:38:03.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	25	Loudness	Gotta Fight	Video - Japan	01:38:21.000	01:40:17.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	26	Off Cause	Endless Night	Video - Japan	01:40:17.000	01:42:15.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	27	Eikichi Yazawa	Take It Time	Video - Japan	01:42:15.000	01:44:06.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	28	Motoharu San	Shame	Video - Japan	01:44:06.000	01:47:13.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	29	Spandau Ballet	Introduction by Andy Peebles	London	01:50:21.000	01:50:53.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	30	Spandau Ballet	Only When You Leave	London	01:50:53.000	01:56:15.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	31	Bernard Watson	All I Really Want to Do	Philadelphia	01:55:21.000	02:00:21.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	32	Spandau Ballet	Virgin	London	01:56:15.000	02:00:55.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	33	Bernard Watson	Interview	Philadelphia	02:00:21.000	02:04:24.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	34	Spandau Ballet	True	London	02:00:55.000	02:06:48.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	35	Joan Baez	Introduction by Bill Graham of Jack Nicholson	Philadelphia	02:05:21.000	02:06:07.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
